Lat,Lng,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
3.217561710148526,-2.807928272930816,-0.6714622411539494,-0.9714752213059501,0.7195051493676832,-0.3572021635299378,-0.6819284804481317,-0.6673589704321229,-1.0068938209928693,0.9497457622486098,-1.0474777728915718,-0.0032363279510469645,-1.136792568504636
1.0219679047779175,0.4314993387424546,0.04754105446786375,-0.5058532137326376,-1.2611885692151263,-0.6568643088730366,0.5700052195717007,-0.006428750073848922,-1.0068938209928693,0.9497457622486098,-1.2606259977275347,1.6324381445910168,-1.1841476872522907
1.2110950458166303,-2.1401217012182765,-0.41606685453655473,0.8910128089873001,-0.1500677026930625,-1.185427426339568,0.2516079032507845,-0.9978240806112599,-1.0068938209928693,0.9497457622486098,-0.7088409169095198,-0.2947691865192366,-0.6108175003588179
-1.070493266163805,-1.744639180193873,0.2835935392045793,-0.5058532137326376,-0.24668690847758978,-0.7783308681298429,1.651583866092122,0.984966580463562,1.0173670248725535,-0.6256649906471274,-0.6584503077407509,-1.2268666663157293,-0.5605726433778944
-1.7310367859898945,-0.3310337155906103,0.1101291584103467,-0.9714752213059501,1.444149192751638,0.14588371524000435,-0.625033074274301,1.315431690642699,1.0173670248725535,0.9497457622486098,-1.2411857737754906,-0.5278304119761439,-1.4262840500221583
-1.1435227588206764,0.4546009468481842,0.5487294585547444,0.42539080141398755,1.444149192751638,-0.615111790574782,-0.5329820463527856,0.984966580463562,2.029497447805265,0.9497457622486098,-1.0397105921665966,0.28932759913751854,-1.0751382988939922
-0.4319423879039333,0.4289861158514998,-0.4989650054537507,-0.9714752213059501,1.2509107811825833,-1.1042354433351869,0.39626575460021124,-0.6673589704321229,-1.0068938209928693,0.9497457622486098,-0.8039976814776372,0.6415281313468941,-0.6782530310100953
-0.6163015713965946,-0.44429356880075177,0.9247416547566591,-0.04023120615932501,-1.1162597605383355,-0.4359652873117524,-0.7447448322242392,1.315431690642699,-1.0068938209928693,-0.6256649906471274,-1.1431594869090893,-1.3435441533412904,-1.1024599139156679
-1.934289162400646,0.6344341756773982,0.5245508312038956,-0.04023120615932501,-0.19837730558532612,0.9569741147684465,-1.4353979354493231,2.637292131359247,1.0173670248725535,4.100567268040085,-0.99360612207295,-1.2848623535177934,-0.9500585225977579
0.07611672989224019,0.41755530302795146,0.720881285292788,-0.5058532137326376,1.589078001428429,0.5897562086557583,-0.43647119117689215,1.976361911000973,0.00523660193984222,-0.6256649906471274,-1.1749935318492843,-0.2356812477403956,-1.3177799168267277
0.584120599049409,0.9677256381226488,-0.635746954467124,2.287878831707238,-1.454426980784181,-0.6185859594879534,-0.2232120606021266,-0.9978240806112599,-1.0068938209928693,2.525156515144347,-0.5760448268436476,0.05509382662600667,-0.3025683113160485
-3.7708202212625426,1.6124457654562405,1.631310227740893,-0.04023120615932501,0.1397899146605194,-0.8038129138526015,-1.1185008894608306,1.645896800821836,0.00523660193984222,0.9497457622486098,-0.9066163958422809,-0.5275092999883231,-1.010553213789031
0.47757359873007144,-0.03843444361036437,-0.6356778726746931,-0.9714752213059501,1.444149192751638,2.0510781800066433,-0.5824830773701688,-0.9978240806112599,-1.0068938209928693,-0.6256649906471274,-0.8125133380005006,-0.8193918459451515,-1.0033281992878187
0.5686693963412724,0.19010467564176375,-0.1100345140672396,-0.5058532137326376,-1.1162597605383355,1.2026699623221933,0.6008432451898154,-0.6673589704321229,2.029497447805265,-0.6256649906471274,-0.9240724209894563,-0.2943496921767245,-0.8268521786876121
1.315612579463218,0.08467326120580734,-0.5294991577082513,0.42539080141398755,-0.6814733345079627,2.286638631383889,0.2669744347021044,0.3240363601052881,0.00523660193984222,-0.6256649906471274,-0.7800612003905059,0.11785347133163683,-0.7089967396287944
-0.21296256559002413,-1.9917677098954634,2.785459733885554,-0.9714752213059501,0.47795713490636493,-0.22184897967516384,1.1836535764847937,0.3240363601052881,0.00523660193984222,-0.6256649906471274,-0.7077823071365075,0.5214408251837681,-0.6036516890483533
-0.7133126566238306,0.7777175486228943,-0.17331343593403253,-0.04023120615932501,0.333028326229574,0.3236833771709089,-0.05849680504973477,1.315431690642699,2.029497447805265,-0.6256649906471274,-1.217282540606585,0.7012974512574729,-1.1470532827909459
-0.6575594133835293,0.08454535846686548,-0.020366347491805957,0.42539080141398755,0.38133792912183767,0.11039693705207043,-0.14478898183388528,-0.3368938602529859,0.00523660193984222,-0.6256649906471274,-0.657591123560585,-0.46857204633696026,-0.7121602461345549
-0.908832065195313,0.26953755086421116,-0.4546144947130509,0.42539080141398755,-1.454426980784181,-0.753442708640166,0.3086941279064993,-0.6673589704321229,0.00523660193984222,-0.6256649906471274,-0.82027497088526,-0.5279154389436672,-0.6568340092267293
0.562853556275445,0.14933534795791284,-0.6693207055885885,0.8910128089873001,-0.7297829374002263,0.12621948218907575,0.6944370366039962,0.6545014702844251,-1.0068938209928693,4.100567268040085,-0.531189459506455,0.2886462180057808,-0.48477947536239785
0.21854772124471789,0.5124564981526997,0.32345373343726436,0.42539080141398755,-1.1162597605383355,0.39236529307122064,-1.0162152814391785,1.976361911000973,0.00523660193984222,-0.6256649906471274,-1.2130239584606195,-1.0511506531130674,-1.2787530426061375
0.7701446081973939,-0.25423009873362074,-0.6477671863501175,0.42539080141398755,-0.05344849690853518,-0.4061446819701304,-0.21266568521429485,1.315431690642699,0.00523660193984222,0.9497457622486098,-1.0528912699687434,-1.1101535649243852,-1.2243534032227017
1.1645830582604084,1.5370385300481075,-0.5225909784651516,-0.04023120615932501,0.7195051493676832,1.8775244331902503,-0.9744312054947439,-0.9978240806112599,-1.0068938209928693,-0.6256649906471274,-0.9813955246995792,-0.5278304119761439,-1.1181144549778912
0.05593808530665621,0.4458494986177203,-0.02236971947230486,0.42539080141398755,1.0576723696135288,-0.3590231524432944,1.2593372091326356,0.984966580463562,0.00523660193984222,-0.6256649906471274,-1.0862274791717377,-0.23499986660865785,-1.1522366205522245
-1.6616758029628924,0.6251790280007928,1.3685230893333817,-0.5058532137326376,1.154291575398056,-1.056544062706115,-0.07986237914155933,-0.006428750073848922,0.00523660193984222,-0.6256649906471274,-1.1471888346696673,-1.8678716190874673,-1.1963526389963761
-0.5115206859040861,-1.1759908550769353,-0.4606936924469786,-0.5058532137326376,-0.29499651136985344,-1.2224563859230468,1.9709201369075073,0.984966580463562,-1.0068938209928693,0.9497457622486098,-0.911013938442911,1.1666876633522865,-0.8615379206635313
0.552772521278503,0.4812666900400893,-0.2836370584463342,-0.9714752213059501,0.8161243551522105,0.3123173822951013,1.5919025977003216,-0.006428750073848922,-1.0068938209928693,-0.6256649906471274,-1.2517149872811666,-0.7601334803059678,-1.3588057865405418
1.00691265064931,1.1896480981581923,-0.555542993454737,0.42539080141398755,-1.599355789460972,-1.1472793036634314,1.1542906244273505,0.3240363601052881,1.0173670248725535,-0.6256649906471274,-1.250279917116478,0.6418492433347148,-0.9745056287669908
0.04863421523031804,0.9060949781419507,2.951601444682101,0.8910128089873001,0.7678147522599469,-0.14391004238017205,0.20615408447520284,1.976361911000973,0.00523660193984222,-0.6256649906471274,-1.0992505612752486,1.982491536099947,-0.7523894155992956
0.7993066814850388,1.0190640833733646,0.10432628784614299,3.219122846853863,-0.3916157171543807,0.2905030975394178,-1.1412988027020285,0.6545014702844251,-1.0068938209928693,-0.6256649906471274,-0.8854150882825281,1.340450783318138,-0.7293689525822546
0.4652734100664671,0.40980268288767474,-0.5521579856256181,-0.9714752213059501,-0.6331637316156989,-0.6529701806736317,-1.8690557157545549,0.3240363601052881,1.0173670248725535,-0.6256649906471274,-1.16879058566733,-0.5851447180464704,-1.3252278266171784
1.431225881443123,-2.1452509966253137,-0.6271117304132495,1.8222568241339252,1.3958395898593743,0.6653187270136651,-0.4139871347927359,-0.9978240806112599,-1.0068938209928693,-0.6256649906471274,-1.1256530166276606,1.340450783318138,-1.086737672448627
1.4098575494976509,0.31463711148294893,-0.6646922254957117,1.3566348165606126,1.009362766721265,-0.4716919798057656,0.379052703715096,-1.3282891907903969,0.00523660193984222,0.9497457622486098,-0.5143561791211102,0.05509382662600667,-0.3245213969879944
0.3606030218519678,0.1646803801685537,-0.5692902701485053,0.8910128089873001,0.7678147522599469,-1.1154187712165662,-1.5020925900805733,0.984966580463562,0.00523660193984222,-0.6256649906471274,-1.1731321121976501,2.215882124516852,-1.0557229252369242
0.6448333284509752,0.3978068564183894,0.30017316938801847,-0.5058532137326376,-0.05344849690853518,-1.2433861778636033,1.2781283548453688,-0.3368938602529859,-1.0068938209928693,0.9497457622486098,-1.0972576162531045,-0.23566789235322697,-0.9971211749216232
0.5254907433382965,1.2085467167755088,-0.23237836846253468,-0.04023120615932501,-1.30949817210739,-1.1633483181422015,2.121512407579289,1.315431690642699,0.00523660193984222,0.9497457622486098,-1.1791173048195303,1.3378406791703472,-1.13996816094517
0.42794006307012095,1.0615673502500824,-0.3246025613579152,-0.5058532137326376,-1.3578077749996538,-0.022142825486603374,-0.1877365052971552,-0.9978240806112599,1.0173670248725535,-0.6256649906471274,-1.0336411120861855,-0.7596742461115832,-0.9372288360222546
0.02924562618249302,0.9093301262862091,0.7386353059475542,-0.5058532137326376,0.6228859435831559,-0.4954937513812105,2.3001248511555072,-0.006428750073848922,0.00523660193984222,-0.6256649906471274,-0.9321100630073622,0.28832510601796063,-1.0410072693496375
0.2934446178999269,1.0272821639965932,-0.5274267039353213,-0.5058532137326376,0.9127435609367378,0.5943491036592086,-0.6837406291770521,-0.6673589704321229,0.00523660193984222,0.9497457622486098,-0.6979591137922021,-0.5855049871903873,-0.8507176309538085
0.2286932129871642,1.102591164826879,-0.5936761428766472,0.42539080141398755,-1.5510461865687082,0.0644780380722846,0.4791530058336262,-0.006428750073848922,0.00523660193984222,-0.6256649906471274,-0.9573523308484394,-0.003181834242146734,-0.9513104065391095
0.27374479485237835,0.8127668548476896,-0.6724984680404144,0.42539080141398755,0.09148031176825576,0.705817922488904,-0.6539850761869874,1.315431690642699,1.0173670248725535,-0.6256649906471274,-1.1908409072992547,-1.5176283852949628,-1.1421153850175962
-0.8153974085329394,-0.4264089420004053,-0.6122591450405852,0.8910128089873001,-0.5848541287234353,-1.0808195448604123,0.855578287300188,-0.3368938602529859,0.00523660193984222,2.525156515144347,-1.156011535919389,1.9239995785600243,-1.035707936238537
0.3213341308691786,0.7714621816791964,-0.2113084217710807,0.8910128089873001,-1.019640554753808,-0.552602096275682,-0.5886439967776304,0.3240363601052881,-1.0068938209928693,-0.6256649906471274,-0.6027946357424369,0.46294886764384563,-0.6281935604738703
0.37124390972414945,1.1113037148016853,1.795103157594786,-0.9714752213059501,-1.5027365836764446,-0.9438367791342904,1.060392385620267,-1.9892194111486707,-1.0068938209928693,-0.6256649906471274,-0.9717687082215258,1.6324381445910168,-0.9043915326088284
1.344144818266217,0.18145080269667796,-0.6519811756884083,-0.04023120615932501,-0.43992532004664436,0.7744762402607485,0.19464195419139427,-2.3196845213278077,0.00523660193984222,-0.6256649906471274,-0.912083487933279,1.691696510230201,-0.7681371867560465
1.8241855096021289,-2.070919067233746,-0.6146079259832391,0.42539080141398755,-0.488234922938908,0.027191247085186738,-0.08579410735380606,-0.3368938602529859,0.00523660193984222,-0.6256649906471274,-0.9480018644979361,0.5223712737976755,-0.9953015728887851
-0.6768338219107477,0.36980209022241106,0.38728530964350527,-0.5058532137326376,1.589078001428429,-0.44581881695378833,-0.7188268019125167,-0.3368938602529859,1.0173670248725535,2.525156515144347,-1.0110091334201272,-1.5763434920089727,-1.2120303057590813
1.656653219928805,-0.5976034616113145,-0.49523458866247694,-0.04023120615932501,1.4924587956439015,1.7346775325401231,0.8178355756988698,0.6545014702844251,-1.0068938209928693,0.9497457622486098,-0.8670251130689026,-1.8671052109882063,-1.1397945230837918
-1.0478597403851397,0.3114698704629738,-0.33551748456201264,-0.04023120615932501,0.42964753201410133,-1.4016212432859951,-0.3525740260100218,0.3240363601052881,2.029497447805265,-0.6256649906471274,-1.1779523366203368,0.28867479340659874,-1.081069872620527
-0.5607987886531114,0.6972963939897596,2.064936638830259,1.3566348165606126,0.7195051493676832,0.30961364857613377,-0.6695803408939303,-0.006428750073848922,0.00523660193984222,-0.6256649906471274,-1.0269388576765983,0.35105421746496834,-0.9860164467649224
-1.1261967856290023,-0.027081427298130376,-0.6425860519177927,-0.5058532137326376,0.28471872333731035,0.07235194693738148,-1.949749968978297,-1.3282891907903969,-1.0068938209928693,-0.6256649906471274,-1.0969572561278735,-0.5275092999883231,-1.2178094729524898
0.6813803031521638,-0.2614335282474113,-0.6675936607778136,-0.9714752213059501,-1.0679501576460717,0.323455698931442,0.3817573164804081,-1.9892194111486707,-1.0068938209928693,-0.6256649906471274,-1.245653345384824,-0.061758818749592645,-1.3433392583895152
0.4014409741824719,-0.5664202464233921,-0.6523265846505633,-0.9714752213059501,-0.10175809980079883,-0.977629299098782,-0.3255816216360413,-0.3368938602529859,1.0173670248725535,-0.6256649906471274,-0.8477350260306974,-0.2935176259175086,-0.9574670024192897
-0.246229612755672,0.6070807904405652,-0.3308199226767049,-0.5058532137326376,0.23640912044504672,1.1197749810467896,0.30650263628591845,-0.3368938602529859,0.00523660193984222,0.9497457622486098,-0.7756518479149804,-0.9936659201823977,-0.7087160469399182
